location,target_end_date,target,output_type,output_type_id,oracle_value
23,2022-12-24,wk inc flu hosp,quantile,NA,212
24,2022-12-24,wk inc flu hosp,quantile,NA,227
25,2022-12-24,wk inc flu hosp,quantile,NA,769
26,2022-12-24,wk inc flu hosp,quantile,NA,1108
27,2022-12-24,wk inc flu hosp,quantile,NA,162
28,2022-12-24,wk inc flu hosp,quantile,NA,87
29,2022-12-24,wk inc flu hosp,quantile,NA,548
30,2022-12-24,wk inc flu hosp,quantile,NA,64
31,2022-12-24,wk inc flu hosp,quantile,NA,138
32,2022-12-24,wk inc flu hosp,quantile,NA,232
33,2022-12-24,wk inc flu hosp,quantile,NA,120
34,2022-12-24,wk inc flu hosp,quantile,NA,522
35,2022-12-24,wk inc flu hosp,quantile,NA,352
36,2022-12-24,wk inc flu hosp,quantile,NA,1485
37,2022-12-24,wk inc flu hosp,quantile,NA,296
38,2022-12-24,wk inc flu hosp,quantile,NA,70
39,2022-12-24,wk inc flu hosp,quantile,NA,783
40,2022-12-24,wk inc flu hosp,quantile,NA,682
41,2022-12-24,wk inc flu hosp,quantile,NA,443
42,2022-12-24,wk inc flu hosp,quantile,NA,1044
44,2022-12-24,wk inc flu hosp,quantile,NA,62
45,2022-12-24,wk inc flu hosp,quantile,NA,128
46,2022-12-24,wk inc flu hosp,quantile,NA,71
47,2022-12-24,wk inc flu hosp,quantile,NA,225
48,2022-12-24,wk inc flu hosp,quantile,NA,1225
49,2022-12-24,wk inc flu hosp,quantile,NA,62
50,2022-12-24,wk inc flu hosp,quantile,NA,66
51,2022-12-24,wk inc flu hosp,quantile,NA,274
53,2022-12-24,wk inc flu hosp,quantile,NA,387
54,2022-12-24,wk inc flu hosp,quantile,NA,149
55,2022-12-24,wk inc flu hosp,quantile,NA,444
56,2022-12-24,wk inc flu hosp,quantile,NA,51
72,2022-12-24,wk inc flu hosp,quantile,NA,100
US,2022-12-31,wk inc flu hosp,quantile,NA,19369
01,2022-12-31,wk inc flu hosp,quantile,NA,140
02,2022-12-31,wk inc flu hosp,quantile,NA,44
04,2022-12-31,wk inc flu hosp,quantile,NA,656
05,2022-12-31,wk inc flu hosp,quantile,NA,217
06,2022-12-31,wk inc flu hosp,quantile,NA,1384
08,2022-12-31,wk inc flu hosp,quantile,NA,311
09,2022-12-31,wk inc flu hosp,quantile,NA,248
10,2022-12-31,wk inc flu hosp,quantile,NA,46
11,2022-12-31,wk inc flu hosp,quantile,NA,27
12,2022-12-31,wk inc flu hosp,quantile,NA,1297
13,2022-12-31,wk inc flu hosp,quantile,NA,195
15,2022-12-31,wk inc flu hosp,quantile,NA,28
16,2022-12-31,wk inc flu hosp,quantile,NA,219
17,2022-12-31,wk inc flu hosp,quantile,NA,571
18,2022-12-31,wk inc flu hosp,quantile,NA,570
19,2022-12-31,wk inc flu hosp,quantile,NA,301
20,2022-12-31,wk inc flu hosp,quantile,NA,176
21,2022-12-31,wk inc flu hosp,quantile,NA,232
22,2022-12-31,wk inc flu hosp,quantile,NA,189
23,2022-12-31,wk inc flu hosp,quantile,NA,186
24,2022-12-31,wk inc flu hosp,quantile,NA,221
25,2022-12-31,wk inc flu hosp,quantile,NA,733
26,2022-12-31,wk inc flu hosp,quantile,NA,1135
27,2022-12-31,wk inc flu hosp,quantile,NA,164
28,2022-12-31,wk inc flu hosp,quantile,NA,122
29,2022-12-31,wk inc flu hosp,quantile,NA,642
30,2022-12-31,wk inc flu hosp,quantile,NA,86
31,2022-12-31,wk inc flu hosp,quantile,NA,136
32,2022-12-31,wk inc flu hosp,quantile,NA,169
33,2022-12-31,wk inc flu hosp,quantile,NA,142
34,2022-12-31,wk inc flu hosp,quantile,NA,505
35,2022-12-31,wk inc flu hosp,quantile,NA,269
36,2022-12-31,wk inc flu hosp,quantile,NA,1273
37,2022-12-31,wk inc flu hosp,quantile,NA,308
38,2022-12-31,wk inc flu hosp,quantile,NA,81
39,2022-12-31,wk inc flu hosp,quantile,NA,688
40,2022-12-31,wk inc flu hosp,quantile,NA,700
41,2022-12-31,wk inc flu hosp,quantile,NA,344
42,2022-12-31,wk inc flu hosp,quantile,NA,1060
44,2022-12-31,wk inc flu hosp,quantile,NA,51
45,2022-12-31,wk inc flu hosp,quantile,NA,164
46,2022-12-31,wk inc flu hosp,quantile,NA,57
47,2022-12-31,wk inc flu hosp,quantile,NA,247
48,2022-12-31,wk inc flu hosp,quantile,NA,1434
49,2022-12-31,wk inc flu hosp,quantile,NA,90
50,2022-12-31,wk inc flu hosp,quantile,NA,76
51,2022-12-31,wk inc flu hosp,quantile,NA,280
53,2022-12-31,wk inc flu hosp,quantile,NA,380
54,2022-12-31,wk inc flu hosp,quantile,NA,188
55,2022-12-31,wk inc flu hosp,quantile,NA,476
56,2022-12-31,wk inc flu hosp,quantile,NA,50
72,2022-12-31,wk inc flu hosp,quantile,NA,61
US,2023-01-07,wk inc flu hosp,quantile,NA,12928
01,2023-01-07,wk inc flu hosp,quantile,NA,125
02,2023-01-07,wk inc flu hosp,quantile,NA,29
04,2023-01-07,wk inc flu hosp,quantile,NA,350
05,2023-01-07,wk inc flu hosp,quantile,NA,146
06,2023-01-07,wk inc flu hosp,quantile,NA,855
08,2023-01-07,wk inc flu hosp,quantile,NA,146
09,2023-01-07,wk inc flu hosp,quantile,NA,160
10,2023-01-07,wk inc flu hosp,quantile,NA,41
11,2023-01-07,wk inc flu hosp,quantile,NA,15
12,2023-01-07,wk inc flu hosp,quantile,NA,1213
13,2023-01-07,wk inc flu hosp,quantile,NA,168
15,2023-01-07,wk inc flu hosp,quantile,NA,10
16,2023-01-07,wk inc flu hosp,quantile,NA,101
17,2023-01-07,wk inc flu hosp,quantile,NA,393
18,2023-01-07,wk inc flu hosp,quantile,NA,336
19,2023-01-07,wk inc flu hosp,quantile,NA,202
20,2023-01-07,wk inc flu hosp,quantile,NA,116
21,2023-01-07,wk inc flu hosp,quantile,NA,123
22,2023-01-07,wk inc flu hosp,quantile,NA,147
23,2023-01-07,wk inc flu hosp,quantile,NA,109
24,2023-01-07,wk inc flu hosp,quantile,NA,161
25,2023-01-07,wk inc flu hosp,quantile,NA,466
26,2023-01-07,wk inc flu hosp,quantile,NA,641
27,2023-01-07,wk inc flu hosp,quantile,NA,75
28,2023-01-07,wk inc flu hosp,quantile,NA,86
29,2023-01-07,wk inc flu hosp,quantile,NA,370
30,2023-01-07,wk inc flu hosp,quantile,NA,58
31,2023-01-07,wk inc flu hosp,quantile,NA,93
32,2023-01-07,wk inc flu hosp,quantile,NA,107
33,2023-01-07,wk inc flu hosp,quantile,NA,100
34,2023-01-07,wk inc flu hosp,quantile,NA,316
35,2023-01-07,wk inc flu hosp,quantile,NA,163
36,2023-01-07,wk inc flu hosp,quantile,NA,797
37,2023-01-07,wk inc flu hosp,quantile,NA,194
38,2023-01-07,wk inc flu hosp,quantile,NA,69
39,2023-01-07,wk inc flu hosp,quantile,NA,429
40,2023-01-07,wk inc flu hosp,quantile,NA,480
41,2023-01-07,wk inc flu hosp,quantile,NA,130
42,2023-01-07,wk inc flu hosp,quantile,NA,777
44,2023-01-07,wk inc flu hosp,quantile,NA,31
45,2023-01-07,wk inc flu hosp,quantile,NA,128
46,2023-01-07,wk inc flu hosp,quantile,NA,58
47,2023-01-07,wk inc flu hosp,quantile,NA,171
48,2023-01-07,wk inc flu hosp,quantile,NA,1170
49,2023-01-07,wk inc flu hosp,quantile,NA,54
50,2023-01-07,wk inc flu hosp,quantile,NA,41
51,2023-01-07,wk inc flu hosp,quantile,NA,211
53,2023-01-07,wk inc flu hosp,quantile,NA,208
54,2023-01-07,wk inc flu hosp,quantile,NA,138
55,2023-01-07,wk inc flu hosp,quantile,NA,324
56,2023-01-07,wk inc flu hosp,quantile,NA,33
72,2023-01-07,wk inc flu hosp,quantile,NA,64
US,2023-01-14,wk inc flu hosp,quantile,NA,6692
01,2023-01-14,wk inc flu hosp,quantile,NA,94
02,2023-01-14,wk inc flu hosp,quantile,NA,6
04,2023-01-14,wk inc flu hosp,quantile,NA,140
05,2023-01-14,wk inc flu hosp,quantile,NA,98
06,2023-01-14,wk inc flu hosp,quantile,NA,354
08,2023-01-14,wk inc flu hosp,quantile,NA,85
09,2023-01-14,wk inc flu hosp,quantile,NA,72
10,2023-01-14,wk inc flu hosp,quantile,NA,11
11,2023-01-14,wk inc flu hosp,quantile,NA,5
12,2023-01-14,wk inc flu hosp,quantile,NA,714
13,2023-01-14,wk inc flu hosp,quantile,NA,106
15,2023-01-14,wk inc flu hosp,quantile,NA,9
16,2023-01-14,wk inc flu hosp,quantile,NA,42
17,2023-01-14,wk inc flu hosp,quantile,NA,166
18,2023-01-14,wk inc flu hosp,quantile,NA,149
19,2023-01-14,wk inc flu hosp,quantile,NA,87
20,2023-01-14,wk inc flu hosp,quantile,NA,49
21,2023-01-14,wk inc flu hosp,quantile,NA,62
22,2023-01-14,wk inc flu hosp,quantile,NA,89
23,2023-01-14,wk inc flu hosp,quantile,NA,53
24,2023-01-14,wk inc flu hosp,quantile,NA,102
25,2023-01-14,wk inc flu hosp,quantile,NA,238
26,2023-01-14,wk inc flu hosp,quantile,NA,290
27,2023-01-14,wk inc flu hosp,quantile,NA,48
28,2023-01-14,wk inc flu hosp,quantile,NA,49
29,2023-01-14,wk inc flu hosp,quantile,NA,176
30,2023-01-14,wk inc flu hosp,quantile,NA,37
31,2023-01-14,wk inc flu hosp,quantile,NA,58
32,2023-01-14,wk inc flu hosp,quantile,NA,29
33,2023-01-14,wk inc flu hosp,quantile,NA,44
34,2023-01-14,wk inc flu hosp,quantile,NA,157
35,2023-01-14,wk inc flu hosp,quantile,NA,43
36,2023-01-14,wk inc flu hosp,quantile,NA,425
37,2023-01-14,wk inc flu hosp,quantile,NA,124
38,2023-01-14,wk inc flu hosp,quantile,NA,48
39,2023-01-14,wk inc flu hosp,quantile,NA,179
40,2023-01-14,wk inc flu hosp,quantile,NA,267
41,2023-01-14,wk inc flu hosp,quantile,NA,62
42,2023-01-14,wk inc flu hosp,quantile,NA,430
44,2023-01-14,wk inc flu hosp,quantile,NA,10
45,2023-01-14,wk inc flu hosp,quantile,NA,78
46,2023-01-14,wk inc flu hosp,quantile,NA,16
47,2023-01-14,wk inc flu hosp,quantile,NA,85
48,2023-01-14,wk inc flu hosp,quantile,NA,731
49,2023-01-14,wk inc flu hosp,quantile,NA,27
50,2023-01-14,wk inc flu hosp,quantile,NA,10
51,2023-01-14,wk inc flu hosp,quantile,NA,112
53,2023-01-14,wk inc flu hosp,quantile,NA,133
54,2023-01-14,wk inc flu hosp,quantile,NA,37
55,2023-01-14,wk inc flu hosp,quantile,NA,165
56,2023-01-14,wk inc flu hosp,quantile,NA,16
72,2023-01-14,wk inc flu hosp,quantile,NA,75
US,2023-01-21,wk inc flu hosp,quantile,NA,4182
01,2023-01-21,wk inc flu hosp,quantile,NA,57
02,2023-01-21,wk inc flu hosp,quantile,NA,9
04,2023-01-21,wk inc flu hosp,quantile,NA,112
05,2023-01-21,wk inc flu hosp,quantile,NA,61
06,2023-01-21,wk inc flu hosp,quantile,NA,198
08,2023-01-21,wk inc flu hosp,quantile,NA,33
09,2023-01-21,wk inc flu hosp,quantile,NA,31
10,2023-01-21,wk inc flu hosp,quantile,NA,5
11,2023-01-21,wk inc flu hosp,quantile,NA,10
12,2023-01-21,wk inc flu hosp,quantile,NA,577
13,2023-01-21,wk inc flu hosp,quantile,NA,71
15,2023-01-21,wk inc flu hosp,quantile,NA,0
16,2023-01-21,wk inc flu hosp,quantile,NA,30
17,2023-01-21,wk inc flu hosp,quantile,NA,63
18,2023-01-21,wk inc flu hosp,quantile,NA,96
19,2023-01-21,wk inc flu hosp,quantile,NA,43
20,2023-01-21,wk inc flu hosp,quantile,NA,45
21,2023-01-21,wk inc flu hosp,quantile,NA,30
22,2023-01-21,wk inc flu hosp,quantile,NA,70
23,2023-01-21,wk inc flu hosp,quantile,NA,31
24,2023-01-21,wk inc flu hosp,quantile,NA,61
25,2023-01-21,wk inc flu hosp,quantile,NA,122
26,2023-01-21,wk inc flu hosp,quantile,NA,150
27,2023-01-21,wk inc flu hosp,quantile,NA,25
28,2023-01-21,wk inc flu hosp,quantile,NA,58
29,2023-01-21,wk inc flu hosp,quantile,NA,94
30,2023-01-21,wk inc flu hosp,quantile,NA,13
31,2023-01-21,wk inc flu hosp,quantile,NA,57
32,2023-01-21,wk inc flu hosp,quantile,NA,21
33,2023-01-21,wk inc flu hosp,quantile,NA,20
34,2023-01-21,wk inc flu hosp,quantile,NA,102
35,2023-01-21,wk inc flu hosp,quantile,NA,30
36,2023-01-21,wk inc flu hosp,quantile,NA,243
37,2023-01-21,wk inc flu hosp,quantile,NA,59
38,2023-01-21,wk inc flu hosp,quantile,NA,28
39,2023-01-21,wk inc flu hosp,quantile,NA,107
40,2023-01-21,wk inc flu hosp,quantile,NA,139
41,2023-01-21,wk inc flu hosp,quantile,NA,25
42,2023-01-21,wk inc flu hosp,quantile,NA,288
44,2023-01-21,wk inc flu hosp,quantile,NA,14
45,2023-01-21,wk inc flu hosp,quantile,NA,60
46,2023-01-21,wk inc flu hosp,quantile,NA,11
47,2023-01-21,wk inc flu hosp,quantile,NA,75
48,2023-01-21,wk inc flu hosp,quantile,NA,458
49,2023-01-21,wk inc flu hosp,quantile,NA,17
50,2023-01-21,wk inc flu hosp,quantile,NA,11
51,2023-01-21,wk inc flu hosp,quantile,NA,72
53,2023-01-21,wk inc flu hosp,quantile,NA,80
54,2023-01-21,wk inc flu hosp,quantile,NA,13
55,2023-01-21,wk inc flu hosp,quantile,NA,96
56,2023-01-21,wk inc flu hosp,quantile,NA,11
72,2023-01-21,wk inc flu hosp,quantile,NA,50
US,2023-01-28,wk inc flu hosp,quantile,NA,2838
01,2023-01-28,wk inc flu hosp,quantile,NA,42
02,2023-01-28,wk inc flu hosp,quantile,NA,3
04,2023-01-28,wk inc flu hosp,quantile,NA,50
05,2023-01-28,wk inc flu hosp,quantile,NA,30
06,2023-01-28,wk inc flu hosp,quantile,NA,116
08,2023-01-28,wk inc flu hosp,quantile,NA,30
09,2023-01-28,wk inc flu hosp,quantile,NA,32
10,2023-01-28,wk inc flu hosp,quantile,NA,5
11,2023-01-28,wk inc flu hosp,quantile,NA,6
12,2023-01-28,wk inc flu hosp,quantile,NA,410
13,2023-01-28,wk inc flu hosp,quantile,NA,70
15,2023-01-28,wk inc flu hosp,quantile,NA,11
16,2023-01-28,wk inc flu hosp,quantile,NA,17
17,2023-01-28,wk inc flu hosp,quantile,NA,64
18,2023-01-28,wk inc flu hosp,quantile,NA,65
19,2023-01-28,wk inc flu hosp,quantile,NA,44
20,2023-01-28,wk inc flu hosp,quantile,NA,18
21,2023-01-28,wk inc flu hosp,quantile,NA,29
22,2023-01-28,wk inc flu hosp,quantile,NA,42
23,2023-01-28,wk inc flu hosp,quantile,NA,11
24,2023-01-28,wk inc flu hosp,quantile,NA,37
25,2023-01-28,wk inc flu hosp,quantile,NA,71
26,2023-01-28,wk inc flu hosp,quantile,NA,86
27,2023-01-28,wk inc flu hosp,quantile,NA,15
28,2023-01-28,wk inc flu hosp,quantile,NA,30
29,2023-01-28,wk inc flu hosp,quantile,NA,68
30,2023-01-28,wk inc flu hosp,quantile,NA,10
31,2023-01-28,wk inc flu hosp,quantile,NA,19
32,2023-01-28,wk inc flu hosp,quantile,NA,11
33,2023-01-28,wk inc flu hosp,quantile,NA,20
34,2023-01-28,wk inc flu hosp,quantile,NA,70
35,2023-01-28,wk inc flu hosp,quantile,NA,17
36,2023-01-28,wk inc flu hosp,quantile,NA,154
37,2023-01-28,wk inc flu hosp,quantile,NA,34
38,2023-01-28,wk inc flu hosp,quantile,NA,21
39,2023-01-28,wk inc flu hosp,quantile,NA,66
40,2023-01-28,wk inc flu hosp,quantile,NA,97
41,2023-01-28,wk inc flu hosp,quantile,NA,10
42,2023-01-28,wk inc flu hosp,quantile,NA,222
44,2023-01-28,wk inc flu hosp,quantile,NA,10
45,2023-01-28,wk inc flu hosp,quantile,NA,34
46,2023-01-28,wk inc flu hosp,quantile,NA,16
47,2023-01-28,wk inc flu hosp,quantile,NA,37
48,2023-01-28,wk inc flu hosp,quantile,NA,341
49,2023-01-28,wk inc flu hosp,quantile,NA,5
50,2023-01-28,wk inc flu hosp,quantile,NA,6
51,2023-01-28,wk inc flu hosp,quantile,NA,57
53,2023-01-28,wk inc flu hosp,quantile,NA,56
54,2023-01-28,wk inc flu hosp,quantile,NA,20
55,2023-01-28,wk inc flu hosp,quantile,NA,44
56,2023-01-28,wk inc flu hosp,quantile,NA,5
72,2023-01-28,wk inc flu hosp,quantile,NA,54
US,2023-02-04,wk inc flu hosp,quantile,NA,2320
01,2023-02-04,wk inc flu hosp,quantile,NA,28
02,2023-02-04,wk inc flu hosp,quantile,NA,3
04,2023-02-04,wk inc flu hosp,quantile,NA,71
05,2023-02-04,wk inc flu hosp,quantile,NA,21
06,2023-02-04,wk inc flu hosp,quantile,NA,116
08,2023-02-04,wk inc flu hosp,quantile,NA,38
09,2023-02-04,wk inc flu hosp,quantile,NA,14
10,2023-02-04,wk inc flu hosp,quantile,NA,15
11,2023-02-04,wk inc flu hosp,quantile,NA,8
12,2023-02-04,wk inc flu hosp,quantile,NA,343
13,2023-02-04,wk inc flu hosp,quantile,NA,88
15,2023-02-04,wk inc flu hosp,quantile,NA,6
16,2023-02-04,wk inc flu hosp,quantile,NA,4
17,2023-02-04,wk inc flu hosp,quantile,NA,26
18,2023-02-04,wk inc flu hosp,quantile,NA,43
19,2023-02-04,wk inc flu hosp,quantile,NA,11
20,2023-02-04,wk inc flu hosp,quantile,NA,11
21,2023-02-04,wk inc flu hosp,quantile,NA,15
22,2023-02-04,wk inc flu hosp,quantile,NA,34
23,2023-02-04,wk inc flu hosp,quantile,NA,9
24,2023-02-04,wk inc flu hosp,quantile,NA,56
25,2023-02-04,wk inc flu hosp,quantile,NA,52
26,2023-02-04,wk inc flu hosp,quantile,NA,86
27,2023-02-04,wk inc flu hosp,quantile,NA,16
28,2023-02-04,wk inc flu hosp,quantile,NA,27
29,2023-02-04,wk inc flu hosp,quantile,NA,52
30,2023-02-04,wk inc flu hosp,quantile,NA,9
31,2023-02-04,wk inc flu hosp,quantile,NA,8
32,2023-02-04,wk inc flu hosp,quantile,NA,6
33,2023-02-04,wk inc flu hosp,quantile,NA,1
34,2023-02-04,wk inc flu hosp,quantile,NA,31
35,2023-02-04,wk inc flu hosp,quantile,NA,9
36,2023-02-04,wk inc flu hosp,quantile,NA,94
37,2023-02-04,wk inc flu hosp,quantile,NA,45
38,2023-02-04,wk inc flu hosp,quantile,NA,8
39,2023-02-04,wk inc flu hosp,quantile,NA,63
40,2023-02-04,wk inc flu hosp,quantile,NA,75
41,2023-02-04,wk inc flu hosp,quantile,NA,10
42,2023-02-04,wk inc flu hosp,quantile,NA,186
44,2023-02-04,wk inc flu hosp,quantile,NA,3
45,2023-02-04,wk inc flu hosp,quantile,NA,42
46,2023-02-04,wk inc flu hosp,quantile,NA,12
47,2023-02-04,wk inc flu hosp,quantile,NA,41
48,2023-02-04,wk inc flu hosp,quantile,NA,256
49,2023-02-04,wk inc flu hosp,quantile,NA,8
50,2023-02-04,wk inc flu hosp,quantile,NA,1
51,2023-02-04,wk inc flu hosp,quantile,NA,64
53,2023-02-04,wk inc flu hosp,quantile,NA,44
54,2023-02-04,wk inc flu hosp,quantile,NA,23
55,2023-02-04,wk inc flu hosp,quantile,NA,22
56,2023-02-04,wk inc flu hosp,quantile,NA,7
72,2023-02-04,wk inc flu hosp,quantile,NA,59
US,2023-02-11,wk inc flu hosp,quantile,NA,2152
01,2023-02-11,wk inc flu hosp,quantile,NA,33
02,2023-02-11,wk inc flu hosp,quantile,NA,1
04,2023-02-11,wk inc flu hosp,quantile,NA,52
05,2023-02-11,wk inc flu hosp,quantile,NA,35
06,2023-02-11,wk inc flu hosp,quantile,NA,91
08,2023-02-11,wk inc flu hosp,quantile,NA,24
09,2023-02-11,wk inc flu hosp,quantile,NA,14
10,2023-02-11,wk inc flu hosp,quantile,NA,1
11,2023-02-11,wk inc flu hosp,quantile,NA,6
12,2023-02-11,wk inc flu hosp,quantile,NA,300
13,2023-02-11,wk inc flu hosp,quantile,NA,82
15,2023-02-11,wk inc flu hosp,quantile,NA,10
16,2023-02-11,wk inc flu hosp,quantile,NA,4
17,2023-02-11,wk inc flu hosp,quantile,NA,33
18,2023-02-11,wk inc flu hosp,quantile,NA,37
19,2023-02-11,wk inc flu hosp,quantile,NA,15
20,2023-02-11,wk inc flu hosp,quantile,NA,10
21,2023-02-11,wk inc flu hosp,quantile,NA,33
22,2023-02-11,wk inc flu hosp,quantile,NA,55
23,2023-02-11,wk inc flu hosp,quantile,NA,7
24,2023-02-11,wk inc flu hosp,quantile,NA,36
25,2023-02-11,wk inc flu hosp,quantile,NA,63
26,2023-02-11,wk inc flu hosp,quantile,NA,51
27,2023-02-11,wk inc flu hosp,quantile,NA,9
28,2023-02-11,wk inc flu hosp,quantile,NA,19
29,2023-02-11,wk inc flu hosp,quantile,NA,39
30,2023-02-11,wk inc flu hosp,quantile,NA,3
31,2023-02-11,wk inc flu hosp,quantile,NA,0
32,2023-02-11,wk inc flu hosp,quantile,NA,10
33,2023-02-11,wk inc flu hosp,quantile,NA,9
34,2023-02-11,wk inc flu hosp,quantile,NA,28
35,2023-02-11,wk inc flu hosp,quantile,NA,9
36,2023-02-11,wk inc flu hosp,quantile,NA,98
37,2023-02-11,wk inc flu hosp,quantile,NA,55
38,2023-02-11,wk inc flu hosp,quantile,NA,19
39,2023-02-11,wk inc flu hosp,quantile,NA,46
40,2023-02-11,wk inc flu hosp,quantile,NA,52
41,2023-02-11,wk inc flu hosp,quantile,NA,6
42,2023-02-11,wk inc flu hosp,quantile,NA,183
44,2023-02-11,wk inc flu hosp,quantile,NA,1
45,2023-02-11,wk inc flu hosp,quantile,NA,47
46,2023-02-11,wk inc flu hosp,quantile,NA,9
47,2023-02-11,wk inc flu hosp,quantile,NA,33
48,2023-02-11,wk inc flu hosp,quantile,NA,270
49,2023-02-11,wk inc flu hosp,quantile,NA,6
50,2023-02-11,wk inc flu hosp,quantile,NA,0
51,2023-02-11,wk inc flu hosp,quantile,NA,63
53,2023-02-11,wk inc flu hosp,quantile,NA,42
54,2023-02-11,wk inc flu hosp,quantile,NA,16
55,2023-02-11,wk inc flu hosp,quantile,NA,24
56,2023-02-11,wk inc flu hosp,quantile,NA,2
72,2023-02-11,wk inc flu hosp,quantile,NA,61
US,2023-02-18,wk inc flu hosp,quantile,NA,1845
01,2023-02-18,wk inc flu hosp,quantile,NA,31
02,2023-02-18,wk inc flu hosp,quantile,NA,3
04,2023-02-18,wk inc flu hosp,quantile,NA,38
05,2023-02-18,wk inc flu hosp,quantile,NA,25
06,2023-02-18,wk inc flu hosp,quantile,NA,70
08,2023-02-18,wk inc flu hosp,quantile,NA,16
09,2023-02-18,wk inc flu hosp,quantile,NA,16
10,2023-02-18,wk inc flu hosp,quantile,NA,1
11,2023-02-18,wk inc flu hosp,quantile,NA,4
12,2023-02-18,wk inc flu hosp,quantile,NA,226
13,2023-02-18,wk inc flu hosp,quantile,NA,69
15,2023-02-18,wk inc flu hosp,quantile,NA,4
16,2023-02-18,wk inc flu hosp,quantile,NA,8
17,2023-02-18,wk inc flu hosp,quantile,NA,25
18,2023-02-18,wk inc flu hosp,quantile,NA,34
19,2023-02-18,wk inc flu hosp,quantile,NA,9
20,2023-02-18,wk inc flu hosp,quantile,NA,5
21,2023-02-18,wk inc flu hosp,quantile,NA,18
22,2023-02-18,wk inc flu hosp,quantile,NA,28
23,2023-02-18,wk inc flu hosp,quantile,NA,3
24,2023-02-18,wk inc flu hosp,quantile,NA,25
25,2023-02-18,wk inc flu hosp,quantile,NA,37
26,2023-02-18,wk inc flu hosp,quantile,NA,58
27,2023-02-18,wk inc flu hosp,quantile,NA,8
28,2023-02-18,wk inc flu hosp,quantile,NA,33
29,2023-02-18,wk inc flu hosp,quantile,NA,45
30,2023-02-18,wk inc flu hosp,quantile,NA,4
31,2023-02-18,wk inc flu hosp,quantile,NA,6
32,2023-02-18,wk inc flu hosp,quantile,NA,11
33,2023-02-18,wk inc flu hosp,quantile,NA,4
34,2023-02-18,wk inc flu hosp,quantile,NA,56
35,2023-02-18,wk inc flu hosp,quantile,NA,3
36,2023-02-18,wk inc flu hosp,quantile,NA,84
37,2023-02-18,wk inc flu hosp,quantile,NA,43
38,2023-02-18,wk inc flu hosp,quantile,NA,8
39,2023-02-18,wk inc flu hosp,quantile,NA,42
40,2023-02-18,wk inc flu hosp,quantile,NA,42
41,2023-02-18,wk inc flu hosp,quantile,NA,5
42,2023-02-18,wk inc flu hosp,quantile,NA,197
44,2023-02-18,wk inc flu hosp,quantile,NA,2
45,2023-02-18,wk inc flu hosp,quantile,NA,42
46,2023-02-18,wk inc flu hosp,quantile,NA,10
47,2023-02-18,wk inc flu hosp,quantile,NA,50
48,2023-02-18,wk inc flu hosp,quantile,NA,236
49,2023-02-18,wk inc flu hosp,quantile,NA,4
50,2023-02-18,wk inc flu hosp,quantile,NA,2
51,2023-02-18,wk inc flu hosp,quantile,NA,54
53,2023-02-18,wk inc flu hosp,quantile,NA,37
54,2023-02-18,wk inc flu hosp,quantile,NA,10
55,2023-02-18,wk inc flu hosp,quantile,NA,7
56,2023-02-18,wk inc flu hosp,quantile,NA,1
72,2023-02-18,wk inc flu hosp,quantile,NA,46
US,2023-02-25,wk inc flu hosp,quantile,NA,1658
01,2023-02-25,wk inc flu hosp,quantile,NA,26
02,2023-02-25,wk inc flu hosp,quantile,NA,4
04,2023-02-25,wk inc flu hosp,quantile,NA,53
05,2023-02-25,wk inc flu hosp,quantile,NA,32
06,2023-02-25,wk inc flu hosp,quantile,NA,82
08,2023-02-25,wk inc flu hosp,quantile,NA,14
09,2023-02-25,wk inc flu hosp,quantile,NA,16
10,2023-02-25,wk inc flu hosp,quantile,NA,0
11,2023-02-25,wk inc flu hosp,quantile,NA,4
12,2023-02-25,wk inc flu hosp,quantile,NA,201
13,2023-02-25,wk inc flu hosp,quantile,NA,70
15,2023-02-25,wk inc flu hosp,quantile,NA,5
16,2023-02-25,wk inc flu hosp,quantile,NA,3
17,2023-02-25,wk inc flu hosp,quantile,NA,36
18,2023-02-25,wk inc flu hosp,quantile,NA,47
19,2023-02-25,wk inc flu hosp,quantile,NA,9
20,2023-02-25,wk inc flu hosp,quantile,NA,9
21,2023-02-25,wk inc flu hosp,quantile,NA,13
22,2023-02-25,wk inc flu hosp,quantile,NA,23
23,2023-02-25,wk inc flu hosp,quantile,NA,0
24,2023-02-25,wk inc flu hosp,quantile,NA,26
25,2023-02-25,wk inc flu hosp,quantile,NA,17
26,2023-02-25,wk inc flu hosp,quantile,NA,57
27,2023-02-25,wk inc flu hosp,quantile,NA,8
28,2023-02-25,wk inc flu hosp,quantile,NA,31
29,2023-02-25,wk inc flu hosp,quantile,NA,33
30,2023-02-25,wk inc flu hosp,quantile,NA,3
31,2023-02-25,wk inc flu hosp,quantile,NA,11
32,2023-02-25,wk inc flu hosp,quantile,NA,3
33,2023-02-25,wk inc flu hosp,quantile,NA,2
34,2023-02-25,wk inc flu hosp,quantile,NA,41
35,2023-02-25,wk inc flu hosp,quantile,NA,12
36,2023-02-25,wk inc flu hosp,quantile,NA,50
37,2023-02-25,wk inc flu hosp,quantile,NA,30
38,2023-02-25,wk inc flu hosp,quantile,NA,9
39,2023-02-25,wk inc flu hosp,quantile,NA,24
